event,main_speaker,ratings,tags,title,views
TED2011,Sunni Brown,"[{'id': 7, 'name': 'Funny', 'count': 240}, {'id': 9, 'name': 'Ingenious', 'count': 156}, {'id': 3, 'name': 'Courageous', 'count': 100}, {'id': 22, 'name': 'Fascinating', 'count': 350}, {'id': 10, 'name': 'Inspiring', 'count': 442}, {'id': 24, 'name': 'Persuasive', 'count': 412}, {'id': 8, 'name': 'Informative', 'count': 557}, {'id': 23, 'name': 'Jaw-dropping', 'count': 42}, {'id': 1, 'name': 'Beautiful', 'count': 62}, {'id': 21, 'name': 'Unconvincing', 'count': 81}, {'id': 25, 'name': 'OK', 'count': 111}, {'id': 26, 'name': 'Obnoxious', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 3}]","['business', 'creativity', 'culture', 'presentation']","Doodlers, unite!",1258574
TEDGlobal 2011,Abraham Verghese,"[{'id': 24, 'name': 'Persuasive', 'count': 430}, {'id': 3, 'name': 'Courageous', 'count': 263}, {'id': 10, 'name': 'Inspiring', 'count': 1321}, {'id': 9, 'name': 'Ingenious', 'count': 57}, {'id': 22, 'name': 'Fascinating', 'count': 308}, {'id': 1, 'name': 'Beautiful', 'count': 658}, {'id': 8, 'name': 'Informative', 'count': 250}, {'id': 23, 'name': 'Jaw-dropping', 'count': 138}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 7, 'name': 'Funny', 'count': 8}]","['communication', 'culture', 'health', 'health care', 'medicine', 'science']",A doctor's touch,1390908
TEDGlobal 2011,Geoff Mulgan,"[{'id': 25, 'name': 'OK', 'count': 59}, {'id': 8, 'name': 'Informative', 'count': 187}, {'id': 21, 'name': 'Unconvincing', 'count': 20}, {'id': 10, 'name': 'Inspiring', 'count': 308}, {'id': 24, 'name': 'Persuasive', 'count': 190}, {'id': 22, 'name': 'Fascinating', 'count': 119}, {'id': 9, 'name': 'Ingenious', 'count': 143}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 3, 'name': 'Courageous', 'count': 66}, {'id': 1, 'name': 'Beautiful', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 1}, {'id': 2, 'name': 'Confusing', 'count': 3}]","['creativity', 'culture', 'design', 'education', 'work']",A short intro to the Studio School,667985
TEDGlobal 2011,Jarreth Merz,"[{'id': 1, 'name': 'Beautiful', 'count': 37}, {'id': 10, 'name': 'Inspiring', 'count': 149}, {'id': 8, 'name': 'Informative', 'count': 70}, {'id': 24, 'name': 'Persuasive', 'count': 39}, {'id': 3, 'name': 'Courageous', 'count': 51}, {'id': 22, 'name': 'Fascinating', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 5}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 9, 'name': 'Ingenious', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 1}]","['Africa', 'democracy', 'entertainment', 'film', 'global issues', 'politics']",Filming democracy in Ghana,399332
TEDGlobal 2011,Ben Goldacre,"[{'id': 8, 'name': 'Informative', 'count': 1535}, {'id': 24, 'name': 'Persuasive', 'count': 1069}, {'id': 7, 'name': 'Funny', 'count': 509}, {'id': 3, 'name': 'Courageous', 'count': 393}, {'id': 23, 'name': 'Jaw-dropping', 'count': 243}, {'id': 22, 'name': 'Fascinating', 'count': 583}, {'id': 9, 'name': 'Ingenious', 'count': 128}, {'id': 10, 'name': 'Inspiring', 'count': 260}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 33}, {'id': 25, 'name': 'OK', 'count': 60}, {'id': 2, 'name': 'Confusing', 'count': 32}, {'id': 1, 'name': 'Beautiful', 'count': 28}]","['data', 'health care', 'illness', 'illusion', 'medicine', 'pharmaceuticals', 'science']",Battling bad science,2204314
TEDGlobal 2011,Danielle de Niese,"[{'id': 1, 'name': 'Beautiful', 'count': 251}, {'id': 10, 'name': 'Inspiring', 'count': 35}, {'id': 26, 'name': 'Obnoxious', 'count': 37}, {'id': 11, 'name': 'Longwinded', 'count': 35}, {'id': 25, 'name': 'OK', 'count': 82}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 21, 'name': 'Unconvincing', 'count': 53}, {'id': 2, 'name': 'Confusing', 'count': 22}, {'id': 22, 'name': 'Fascinating', 'count': 42}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 9, 'name': 'Ingenious', 'count': 3}, {'id': 8, 'name': 'Informative', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 4}, {'id': 24, 'name': 'Persuasive', 'count': 4}]","['creativity', 'entertainment', 'sex', 'theater']",A flirtatious aria,787092
TEDGlobal 2011,Yang Lan,"[{'id': 1, 'name': 'Beautiful', 'count': 298}, {'id': 26, 'name': 'Obnoxious', 'count': 35}, {'id': 10, 'name': 'Inspiring', 'count': 387}, {'id': 2, 'name': 'Confusing', 'count': 38}, {'id': 8, 'name': 'Informative', 'count': 605}, {'id': 25, 'name': 'OK', 'count': 197}, {'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 24, 'name': 'Persuasive', 'count': 142}, {'id': 3, 'name': 'Courageous', 'count': 140}, {'id': 22, 'name': 'Fascinating', 'count': 202}, {'id': 21, 'name': 'Unconvincing', 'count': 68}, {'id': 11, 'name': 'Longwinded', 'count': 59}, {'id': 9, 'name': 'Ingenious', 'count': 42}, {'id': 7, 'name': 'Funny', 'count': 59}]","['Asia', 'china', 'economics', 'global issues', 'media', 'politics']",The generation that's remaking China,1776828
TEDxUIUC,Christoph Adami,"[{'id': 24, 'name': 'Persuasive', 'count': 67}, {'id': 3, 'name': 'Courageous', 'count': 10}, {'id': 22, 'name': 'Fascinating', 'count': 284}, {'id': 8, 'name': 'Informative', 'count': 215}, {'id': 10, 'name': 'Inspiring', 'count': 93}, {'id': 9, 'name': 'Ingenious', 'count': 194}, {'id': 23, 'name': 'Jaw-dropping', 'count': 69}, {'id': 21, 'name': 'Unconvincing', 'count': 37}, {'id': 2, 'name': 'Confusing', 'count': 55}, {'id': 7, 'name': 'Funny', 'count': 21}, {'id': 26, 'name': 'Obnoxious', 'count': 26}, {'id': 1, 'name': 'Beautiful', 'count': 13}, {'id': 25, 'name': 'OK', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 53}]","['TEDx', 'bacteria', 'biology', 'evolution', 'life', 'science']",Finding life we can't imagine,598693
TED2011,Graham Hill,"[{'id': 24, 'name': 'Persuasive', 'count': 1061}, {'id': 22, 'name': 'Fascinating', 'count': 355}, {'id': 8, 'name': 'Informative', 'count': 559}, {'id': 10, 'name': 'Inspiring', 'count': 1475}, {'id': 25, 'name': 'OK', 'count': 392}, {'id': 1, 'name': 'Beautiful', 'count': 125}, {'id': 3, 'name': 'Courageous', 'count': 134}, {'id': 11, 'name': 'Longwinded', 'count': 33}, {'id': 7, 'name': 'Funny', 'count': 91}, {'id': 9, 'name': 'Ingenious', 'count': 350}, {'id': 23, 'name': 'Jaw-dropping', 'count': 47}, {'id': 21, 'name': 'Unconvincing', 'count': 194}, {'id': 26, 'name': 'Obnoxious', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 31}]","['consumerism', 'culture', 'design', 'happiness', 'media', 'simplicity']","Less stuff, more happiness",3729820
Stanford University,Steve Jobs,"[{'id': 10, 'name': 'Inspiring', 'count': 17290}, {'id': 22, 'name': 'Fascinating', 'count': 3364}, {'id': 9, 'name': 'Ingenious', 'count': 1197}, {'id': 1, 'name': 'Beautiful', 'count': 3854}, {'id': 3, 'name': 'Courageous', 'count': 4151}, {'id': 24, 'name': 'Persuasive', 'count': 2606}, {'id': 23, 'name': 'Jaw-dropping', 'count': 2051}, {'id': 26, 'name': 'Obnoxious', 'count': 134}, {'id': 7, 'name': 'Funny', 'count': 783}, {'id': 11, 'name': 'Longwinded', 'count': 158}, {'id': 25, 'name': 'OK', 'count': 863}, {'id': 8, 'name': 'Informative', 'count': 1368}, {'id': 2, 'name': 'Confusing', 'count': 138}, {'id': 21, 'name': 'Unconvincing', 'count': 201}]","['business', 'computers', 'creativity', 'death', 'design', 'goal-setting', 'innovation', 'life', 'technology']",How to live before you die,8744428
TEDGlobal 2011,Mike Biddle,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 185}, {'id': 10, 'name': 'Inspiring', 'count': 511}, {'id': 8, 'name': 'Informative', 'count': 494}, {'id': 9, 'name': 'Ingenious', 'count': 570}, {'id': 24, 'name': 'Persuasive', 'count': 318}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 22, 'name': 'Fascinating', 'count': 256}, {'id': 21, 'name': 'Unconvincing', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 3, 'name': 'Courageous', 'count': 41}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 7, 'name': 'Funny', 'count': 11}]","['business', 'global issues', 'green', 'plastic', 'technology']",We can recycle plastic,975365
TEDGlobal 2011,Charles Hazlewood,"[{'id': 3, 'name': 'Courageous', 'count': 17}, {'id': 10, 'name': 'Inspiring', 'count': 153}, {'id': 8, 'name': 'Informative', 'count': 34}, {'id': 1, 'name': 'Beautiful', 'count': 170}, {'id': 24, 'name': 'Persuasive', 'count': 35}, {'id': 22, 'name': 'Fascinating', 'count': 80}, {'id': 25, 'name': 'OK', 'count': 28}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 7, 'name': 'Funny', 'count': 18}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 9, 'name': 'Ingenious', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 5}]","['collaboration', 'conducting', 'culture', 'entertainment', 'music', 'trust']",Trusting the ensemble,502832
TEDGlobal 2011,Alison Gopnik,"[{'id': 11, 'name': 'Longwinded', 'count': 67}, {'id': 8, 'name': 'Informative', 'count': 852}, {'id': 25, 'name': 'OK', 'count': 110}, {'id': 7, 'name': 'Funny', 'count': 355}, {'id': 24, 'name': 'Persuasive', 'count': 251}, {'id': 10, 'name': 'Inspiring', 'count': 463}, {'id': 22, 'name': 'Fascinating', 'count': 949}, {'id': 26, 'name': 'Obnoxious', 'count': 26}, {'id': 9, 'name': 'Ingenious', 'count': 159}, {'id': 1, 'name': 'Beautiful', 'count': 161}, {'id': 21, 'name': 'Unconvincing', 'count': 62}, {'id': 3, 'name': 'Courageous', 'count': 21}, {'id': 23, 'name': 'Jaw-dropping', 'count': 68}, {'id': 2, 'name': 'Confusing', 'count': 19}]","['brain', 'children', 'culture', 'education', 'psychology']",What do babies think?,2901853
TEDSalon London Spring 2011,Richard Seymour,"[{'id': 21, 'name': 'Unconvincing', 'count': 67}, {'id': 11, 'name': 'Longwinded', 'count': 51}, {'id': 1, 'name': 'Beautiful', 'count': 263}, {'id': 10, 'name': 'Inspiring', 'count': 235}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 22, 'name': 'Fascinating', 'count': 304}, {'id': 8, 'name': 'Informative', 'count': 221}, {'id': 9, 'name': 'Ingenious', 'count': 84}, {'id': 25, 'name': 'OK', 'count': 91}, {'id': 24, 'name': 'Persuasive', 'count': 112}, {'id': 7, 'name': 'Funny', 'count': 32}, {'id': 2, 'name': 'Confusing', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 3, 'name': 'Courageous', 'count': 4}]","['Senses', 'art', 'beauty', 'design', 'happiness']",How beauty feels,950387
TEDGlobal 2011,Ian Ritchie,"[{'id': 22, 'name': 'Fascinating', 'count': 51}, {'id': 10, 'name': 'Inspiring', 'count': 36}, {'id': 7, 'name': 'Funny', 'count': 159}, {'id': 8, 'name': 'Informative', 'count': 165}, {'id': 25, 'name': 'OK', 'count': 67}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 20}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 1, 'name': 'Beautiful', 'count': 3}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 24, 'name': 'Persuasive', 'count': 2}, {'id': 9, 'name': 'Ingenious', 'count': 3}]","['business', 'history', 'technology', 'web']",The day I turned down Tim Berners-Lee,576592
TEDGlobal 2011,Pamela Meyer,"[{'id': 24, 'name': 'Persuasive', 'count': 1312}, {'id': 10, 'name': 'Inspiring', 'count': 866}, {'id': 2, 'name': 'Confusing', 'count': 95}, {'id': 22, 'name': 'Fascinating', 'count': 2076}, {'id': 8, 'name': 'Informative', 'count': 3306}, {'id': 25, 'name': 'OK', 'count': 493}, {'id': 9, 'name': 'Ingenious', 'count': 406}, {'id': 23, 'name': 'Jaw-dropping', 'count': 221}, {'id': 21, 'name': 'Unconvincing', 'count': 331}, {'id': 7, 'name': 'Funny', 'count': 321}, {'id': 11, 'name': 'Longwinded', 'count': 139}, {'id': 26, 'name': 'Obnoxious', 'count': 63}, {'id': 3, 'name': 'Courageous', 'count': 174}, {'id': 1, 'name': 'Beautiful', 'count': 140}]","['culture', 'psychology', 'science', 'society']",How to spot a liar,16861578
TEDGlobal 2011,Jae Rhim Lee,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 208}, {'id': 9, 'name': 'Ingenious', 'count': 546}, {'id': 10, 'name': 'Inspiring', 'count': 406}, {'id': 3, 'name': 'Courageous', 'count': 319}, {'id': 22, 'name': 'Fascinating', 'count': 414}, {'id': 24, 'name': 'Persuasive', 'count': 234}, {'id': 8, 'name': 'Informative', 'count': 256}, {'id': 7, 'name': 'Funny', 'count': 155}, {'id': 1, 'name': 'Beautiful', 'count': 104}, {'id': 21, 'name': 'Unconvincing', 'count': 69}, {'id': 25, 'name': 'OK', 'count': 51}, {'id': 26, 'name': 'Obnoxious', 'count': 34}, {'id': 2, 'name': 'Confusing', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 26}]","['TED Fellows', 'art', 'death', 'design', 'green', 'invention']",My mushroom burial suit,1426518
TEDGlobal 2011,Bunker Roy,"[{'id': 10, 'name': 'Inspiring', 'count': 3192}, {'id': 3, 'name': 'Courageous', 'count': 952}, {'id': 24, 'name': 'Persuasive', 'count': 548}, {'id': 9, 'name': 'Ingenious', 'count': 789}, {'id': 22, 'name': 'Fascinating', 'count': 1295}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 25, 'name': 'OK', 'count': 146}, {'id': 23, 'name': 'Jaw-dropping', 'count': 770}, {'id': 8, 'name': 'Informative', 'count': 422}, {'id': 1, 'name': 'Beautiful', 'count': 661}, {'id': 7, 'name': 'Funny', 'count': 241}, {'id': 26, 'name': 'Obnoxious', 'count': 30}, {'id': 21, 'name': 'Unconvincing', 'count': 34}, {'id': 2, 'name': 'Confusing', 'count': 10}]","['culture', 'education', 'global development', 'global issues', 'india', 'invention', 'women']",Learning from a barefoot movement,3630894
TEDGlobal 2011,Justin Hall-Tipping,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 951}, {'id': 8, 'name': 'Informative', 'count': 308}, {'id': 9, 'name': 'Ingenious', 'count': 691}, {'id': 24, 'name': 'Persuasive', 'count': 312}, {'id': 21, 'name': 'Unconvincing', 'count': 96}, {'id': 10, 'name': 'Inspiring', 'count': 900}, {'id': 22, 'name': 'Fascinating', 'count': 578}, {'id': 11, 'name': 'Longwinded', 'count': 52}, {'id': 3, 'name': 'Courageous', 'count': 207}, {'id': 1, 'name': 'Beautiful', 'count': 107}, {'id': 2, 'name': 'Confusing', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 54}, {'id': 25, 'name': 'OK', 'count': 55}, {'id': 7, 'name': 'Funny', 'count': 2}]","['energy', 'entrepreneur', 'environment', 'science', 'technology']",Freeing energy from the grid,1048905
TEDxParis 2010,Guy-Philippe Goldstein,"[{'id': 22, 'name': 'Fascinating', 'count': 57}, {'id': 8, 'name': 'Informative', 'count': 194}, {'id': 24, 'name': 'Persuasive', 'count': 93}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 41}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 3, 'name': 'Courageous', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 17}, {'id': 9, 'name': 'Ingenious', 'count': 7}, {'id': 10, 'name': 'Inspiring', 'count': 9}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 1, 'name': 'Beautiful', 'count': 0}]","['TEDx', 'computers', 'global issues', 'politics', 'security', 'technology', 'terrorism', 'war']",How cyberattacks threaten real-world peace,471545
TEDGlobal 2011,Todd Kuiken,"[{'id': 10, 'name': 'Inspiring', 'count': 200}, {'id': 23, 'name': 'Jaw-dropping', 'count': 105}, {'id': 9, 'name': 'Ingenious', 'count': 198}, {'id': 8, 'name': 'Informative', 'count': 107}, {'id': 22, 'name': 'Fascinating', 'count': 198}, {'id': 1, 'name': 'Beautiful', 'count': 36}, {'id': 25, 'name': 'OK', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 39}, {'id': 24, 'name': 'Persuasive', 'count': 16}, {'id': 11, 'name': 'Longwinded', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 0}]","['Senses', 'design', 'engineering', 'invention', 'medicine', 'prosthetics', 'science', 'technology']","A prosthetic arm that ""feels""",841471
TEDGlobal 2011,Nathalie Miebach,"[{'id': 10, 'name': 'Inspiring', 'count': 71}, {'id': 1, 'name': 'Beautiful', 'count': 126}, {'id': 22, 'name': 'Fascinating', 'count': 132}, {'id': 9, 'name': 'Ingenious', 'count': 147}, {'id': 8, 'name': 'Informative', 'count': 47}, {'id': 21, 'name': 'Unconvincing', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 59}, {'id': 2, 'name': 'Confusing', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 46}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 11}, {'id': 3, 'name': 'Courageous', 'count': 17}]","['TED Fellows', 'art', 'data', 'visualizations', 'weather']",Art made of storms,729857
TEDGlobal 2011,Richard Wilkinson,"[{'id': 22, 'name': 'Fascinating', 'count': 752}, {'id': 24, 'name': 'Persuasive', 'count': 1243}, {'id': 8, 'name': 'Informative', 'count': 1499}, {'id': 10, 'name': 'Inspiring', 'count': 523}, {'id': 11, 'name': 'Longwinded', 'count': 61}, {'id': 9, 'name': 'Ingenious', 'count': 87}, {'id': 3, 'name': 'Courageous', 'count': 184}, {'id': 21, 'name': 'Unconvincing', 'count': 139}, {'id': 23, 'name': 'Jaw-dropping', 'count': 279}, {'id': 26, 'name': 'Obnoxious', 'count': 33}, {'id': 2, 'name': 'Confusing', 'count': 33}, {'id': 1, 'name': 'Beautiful', 'count': 43}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 25, 'name': 'OK', 'count': 105}]","['culture', 'data', 'global issues', 'inequality', 'money', 'social change', 'visualizations']",How economic inequality harms societies,2487499
RSA Animate,Iain McGilchrist,"[{'id': 7, 'name': 'Funny', 'count': 165}, {'id': 8, 'name': 'Informative', 'count': 802}, {'id': 24, 'name': 'Persuasive', 'count': 454}, {'id': 22, 'name': 'Fascinating', 'count': 1053}, {'id': 9, 'name': 'Ingenious', 'count': 434}, {'id': 10, 'name': 'Inspiring', 'count': 469}, {'id': 25, 'name': 'OK', 'count': 49}, {'id': 21, 'name': 'Unconvincing', 'count': 39}, {'id': 1, 'name': 'Beautiful', 'count': 219}, {'id': 23, 'name': 'Jaw-dropping', 'count': 273}, {'id': 3, 'name': 'Courageous', 'count': 77}, {'id': 2, 'name': 'Confusing', 'count': 91}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]","['brain', 'culture', 'neuroscience', 'science']",The divided brain,648251
TEDGlobal 2011,Malcolm Gladwell,"[{'id': 24, 'name': 'Persuasive', 'count': 292}, {'id': 22, 'name': 'Fascinating', 'count': 458}, {'id': 8, 'name': 'Informative', 'count': 524}, {'id': 21, 'name': 'Unconvincing', 'count': 123}, {'id': 23, 'name': 'Jaw-dropping', 'count': 72}, {'id': 10, 'name': 'Inspiring', 'count': 260}, {'id': 1, 'name': 'Beautiful', 'count': 60}, {'id': 25, 'name': 'OK', 'count': 123}, {'id': 3, 'name': 'Courageous', 'count': 142}, {'id': 11, 'name': 'Longwinded', 'count': 72}, {'id': 2, 'name': 'Confusing', 'count': 34}, {'id': 26, 'name': 'Obnoxious', 'count': 45}, {'id': 9, 'name': 'Ingenious', 'count': 92}, {'id': 7, 'name': 'Funny', 'count': 46}]","['drones', 'invention', 'war']",The strange tale of the Norden bombsight,1067460
TEDxBoston 2011,Jay Bradner,"[{'id': 24, 'name': 'Persuasive', 'count': 109}, {'id': 10, 'name': 'Inspiring', 'count': 304}, {'id': 9, 'name': 'Ingenious', 'count': 168}, {'id': 23, 'name': 'Jaw-dropping', 'count': 90}, {'id': 22, 'name': 'Fascinating', 'count': 135}, {'id': 3, 'name': 'Courageous', 'count': 107}, {'id': 8, 'name': 'Informative', 'count': 153}, {'id': 25, 'name': 'OK', 'count': 14}, {'id': 1, 'name': 'Beautiful', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 7, 'name': 'Funny', 'count': 0}, {'id': 26, 'name': 'Obnoxious', 'count': 0}]","['DNA', 'TEDx', 'business', 'cancer', 'chemistry', 'collaboration', 'community', 'crowdsourcing', 'genetics', 'medical research', 'molecular biology', 'open-source', 'science']",Open-source cancer research,507746
TED2011,Béatrice Coron,"[{'id': 25, 'name': 'OK', 'count': 38}, {'id': 21, 'name': 'Unconvincing', 'count': 6}, {'id': 24, 'name': 'Persuasive', 'count': 17}, {'id': 9, 'name': 'Ingenious', 'count': 123}, {'id': 22, 'name': 'Fascinating', 'count': 224}, {'id': 1, 'name': 'Beautiful', 'count': 315}, {'id': 10, 'name': 'Inspiring', 'count': 259}, {'id': 11, 'name': 'Longwinded', 'count': 39}, {'id': 23, 'name': 'Jaw-dropping', 'count': 76}, {'id': 7, 'name': 'Funny', 'count': 25}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 8, 'name': 'Informative', 'count': 22}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 3, 'name': 'Courageous', 'count': 6}]","['art', 'creativity', 'storytelling']",Stories cut from paper,933319
